id,subject,level,unit,video_title,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
PHYS_NSI_Measurement&Units_Q16_MCQ,Physics,NS I,Unit: Measurement & Units,SI Base Units,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120343
PHYS_NSI_Measurement&Units_Q16_TF,Physics,NS I,Unit: Measurement & Units,SI Base Units,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,medium,"[""refraction"", ""optics""]",Physics - NSI.docx,2025-10-21T22:43:38.120355
PHYS_NSI_Measurement&Units_Q16_SA,Physics,NS I,Unit: Measurement & Units,SI Base Units,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,medium,"[""waves""]",Physics - NSI.docx,2025-10-21T22:43:38.120366
PHYS_NSI_Measurement&Units_Q19_MCQ,Physics,NS I,Unit: Measurement & Units,SI Base Units,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120382
PHYS_NSI_Measurement&Units_Q19_TF,Physics,NS I,Unit: Measurement & Units,SI Base Units,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,medium,"[""refraction"", ""optics""]",Physics - NSI.docx,2025-10-21T22:43:38.120394
PHYS_NSI_Measurement&Units_Q19_SA,Physics,NS I,Unit: Measurement & Units,SI Base Units,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,medium,"[""waves""]",Physics - NSI.docx,2025-10-21T22:43:38.120410
PHYS_NSI_Measurement&Units_Q22_MCQ,Physics,NS I,Unit: Measurement & Units,Speed & Average Speed,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120441
PHYS_NSI_Measurement&Units_Q22_TF,Physics,NS I,Unit: Measurement & Units,Speed & Average Speed,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,hard,"[""refraction"", ""optics""]",Physics - NSI.docx,2025-10-21T22:43:38.120453
PHYS_NSI_Measurement&Units_Q22_SA,Physics,NS I,Unit: Measurement & Units,Speed & Average Speed,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NSI.docx,2025-10-21T22:43:38.120466
PHYS_NSI_Measurement&Units_Q25_MCQ,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120481
PHYS_NSI_Measurement&Units_Q25_TF,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,hard,"[""refraction"", ""optics""]",Physics - NSI.docx,2025-10-21T22:43:38.120493
PHYS_NSI_Measurement&Units_Q25_SA,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NSI.docx,2025-10-21T22:43:38.120504
PHYS_NSI_Measurement&Units_Q28_MCQ,Physics,NS I,Unit: Measurement & Units,SI Base Units,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120519
PHYS_NSI_Measurement&Units_Q28_TF,Physics,NS I,Unit: Measurement & Units,SI Base Units,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,hard,"[""refraction"", ""optics""]",Physics - NSI.docx,2025-10-21T22:43:38.120532
PHYS_NSI_Measurement&Units_Q28_SA,Physics,NS I,Unit: Measurement & Units,SI Base Units,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NSI.docx,2025-10-21T22:43:38.120543
PHYS_NSI_Measurement&Units_Q31_MCQ,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120559
PHYS_NSI_Measurement&Units_Q31_TF,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSI.docx,2025-10-21T22:43:38.120571
PHYS_NSI_Measurement&Units_Q31_SA,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSI.docx,2025-10-21T22:43:38.120582
PHYS_NSI_Measurement&Units_Q34_MCQ,Physics,NS I,Unit: Measurement & Units,SI Base Units,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120597
PHYS_NSI_Measurement&Units_Q34_TF,Physics,NS I,Unit: Measurement & Units,SI Base Units,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSI.docx,2025-10-21T22:43:38.120609
PHYS_NSI_Measurement&Units_Q34_SA,Physics,NS I,Unit: Measurement & Units,SI Base Units,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSI.docx,2025-10-21T22:43:38.120620
PHYS_NSI_Measurement&Units_Q37_MCQ,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120635
PHYS_NSI_Measurement&Units_Q37_TF,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSI.docx,2025-10-21T22:43:38.120646
PHYS_NSI_Measurement&Units_Q37_SA,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSI.docx,2025-10-21T22:43:38.120658
PHYS_NSI_Measurement&Units_Q40_MCQ,Physics,NS I,Unit: Measurement & Units,Measuring Mass & Volume,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSI.docx,2025-10-21T22:43:38.120681
PHYS_NSII_Light&Optics_Q01_MCQ,Physics,NS II,Unit: Light & Optics,Reflection of Light,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.120736
PHYS_NSII_Light&Optics_Q01_TF,Physics,NS II,Unit: Light & Optics,Reflection of Light,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.120749
PHYS_NSII_Light&Optics_Q01_SA,Physics,NS II,Unit: Light & Optics,Reflection of Light,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.120760
PHYS_NSII_Light&Optics_Q04_MCQ,Physics,NS II,Unit: Light & Optics,Reflection of Light,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.120775
PHYS_NSII_Light&Optics_Q04_TF,Physics,NS II,Unit: Light & Optics,Reflection of Light,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.120787
PHYS_NSII_Light&Optics_Q04_SA,Physics,NS II,Unit: Light & Optics,Reflection of Light,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.120798
PHYS_NSII_Light&Optics_Q07_MCQ,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.120814
PHYS_NSII_Light&Optics_Q07_TF,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.120826
PHYS_NSII_Light&Optics_Q07_SA,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.120837
PHYS_NSII_Light&Optics_Q10_MCQ,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,easy,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.120852
PHYS_NSII_Light&Optics_Q10_TF,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,easy,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.120864
PHYS_NSII_Light&Optics_Q10_SA,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,easy,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.120875
PHYS_NSII_Light&Optics_Q13_MCQ,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.120891
PHYS_NSII_Light&Optics_Q13_TF,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,medium,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.120902
PHYS_NSII_Light&Optics_Q13_SA,Physics,NS II,Unit: Light & Optics,Total Internal Reflection,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,medium,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.120930
PHYS_NSII_Light&Optics_Q16_MCQ,Physics,NS II,Unit: Light & Optics,Lenses & Images,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.120956
PHYS_NSII_Light&Optics_Q16_TF,Physics,NS II,Unit: Light & Optics,Lenses & Images,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,medium,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.120974
PHYS_NSII_Light&Optics_Q16_SA,Physics,NS II,Unit: Light & Optics,Lenses & Images,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,medium,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.120992
PHYS_NSII_Light&Optics_Q19_MCQ,Physics,NS II,Unit: Light & Optics,Lenses & Images,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,medium,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.121007
PHYS_NSII_Light&Optics_Q19_TF,Physics,NS II,Unit: Light & Optics,Lenses & Images,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,medium,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.121019
PHYS_NSII_Light&Optics_Q19_SA,Physics,NS II,Unit: Light & Optics,Lenses & Images,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,medium,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.121030
PHYS_NSII_Light&Optics_Q22_MCQ,Physics,NS II,Unit: Light & Optics,Reflection of Light,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.121045
PHYS_NSII_Light&Optics_Q22_TF,Physics,NS II,Unit: Light & Optics,Reflection of Light,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,hard,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.121057
PHYS_NSII_Light&Optics_Q22_SA,Physics,NS II,Unit: Light & Optics,Reflection of Light,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.121069
PHYS_NSII_Light&Optics_Q25_MCQ,Physics,NS II,Unit: Light & Optics,Reflection of Light,MCQ,"According to Ohm’s Law, if \(V\) is constant and \(R\) doubles, current \(I\):","[""doubles"", ""halves"", ""stays the same"", ""becomes zero""]",halves,Hint: \(I=V/R\).,Correct! \(I=V/R\).,Not quite. Hint: \(I=V/R\).,English,hard,"[""ohm's law"", ""circuits""]",Physics - NSII.docx,2025-10-21T22:43:38.121086
PHYS_NSII_Light&Optics_Q25_TF,Physics,NS II,Unit: Light & Optics,Reflection of Light,TrueFalse,Light entering a denser medium slows and bends toward the normal.,"[""True"", ""False""]",True,Refraction depends on refractive indices.,Exactly.,Review: Refraction depends on refractive indices.,English,hard,"[""refraction"", ""optics""]",Physics - NSII.docx,2025-10-21T22:43:38.121098
PHYS_NSII_Light&Optics_Q25_SA,Physics,NS II,Unit: Light & Optics,Reflection of Light,ShortAnswer,"A wave has \(f=5\,\text{Hz}\) and \(\lambda=2\,\text{m}\). Compute \(v\).",[],10 m/s,Use \(v=f\lambda\).,Nice work!,Compare with expected form. Use \(v=f\lambda\).,English,hard,"[""waves""]",Physics - NSII.docx,2025-10-21T22:43:38.121109
